Lyman alpha broadened by H atoms
Potentials and dipol moments from Spielfidel 2003
priv. comm. Nicole Allard 2012
Calculated by Detlev Koester, Feb. 2, 2026
used a larger r-range than in previous calculations, motivated
by discussion with Ivan Hubeny about locations of satellites
---------------------------------------------------------------------------------------------
    5
     15.00  443    7   4000.00   6000.00   8000.00  10000.00  12000.00  14000.00  16000.00
  995.9900    0.715117    0.625034    0.636036    0.316243   -0.797457    0.486416    0.660296
  996.0870    0.720068    0.614222    0.638459    0.269910   -0.652084    0.513471    0.655062
  996.1830    0.721349    0.602862    0.638788    0.221023   -0.517412    0.537416    0.647950
  996.2800    0.718983    0.591643    0.637219    0.168762   -0.394695    0.558265    0.638988
  996.3770    0.714606    0.581073    0.634195    0.111229   -0.282837    0.576077    0.628123
  996.4740    0.710845    0.571278    0.630296    0.045128   -0.180449    0.590986    0.615192
  996.6200    0.711073    0.557399    0.623962   -0.082033   -0.042340    0.608258    0.591209
  996.7170    0.715686    0.547910    0.619959   -0.198802    0.040642    0.616674    0.571534
  996.8140    0.721860    0.537681    0.616139   -0.362970    0.116707    0.622794    0.548143
  996.8620    0.724686    0.532257    0.614222   -0.475773    0.152288    0.625065    0.534851
  996.9110    0.726850    0.526610    0.612116   -0.626959    0.186109    0.626730    0.520222
  996.9590    0.728143    0.520916    0.609850   -0.851336    0.218431    0.627939    0.504253
  997.0080    0.728346    0.515198    0.607208   -1.310931    0.249002    0.628552    0.486657
  997.0560    0.727436    0.509700    0.604183   -1.828302    0.278136    0.628685    0.467401
  997.2510    0.714925    0.492872    0.585122   -1.828302    0.379033    0.623487    0.367896
  997.3960    0.704245    0.490001    0.560505   -1.828302    0.439348    0.612816    0.259164
  997.5420    0.700323    0.496584    0.524435   -1.828302    0.487719    0.595055    0.098367
  997.6390    0.701361    0.504580    0.493151   -1.828302    0.513830    0.578353   -0.065002
  997.6880    0.702250    0.509109    0.475163   -1.828302    0.525148    0.568284   -0.180186
  997.7360    0.702999    0.513844    0.455606   -1.828302    0.535459    0.557026   -0.338414
  997.7850    0.703266    0.518554    0.434313   -1.828302    0.544663    0.544341   -0.592473
  997.8340    0.702861    0.523291    0.411333   -1.828302    0.552936    0.530251   -1.279130
  997.8820    0.701603    0.527939    0.386428   -1.828302    0.560169    0.514495    0.424522
  997.9310    0.699509    0.532652    0.359608   -1.023155    0.566544    0.497040    0.424522
