Lyman alpha broadened by neutral Helium.
Potentials and dipole moments from
Theodorakopoulos 1984 (J. Phys. B: At. Mol. Phys. 17 1453)
Theodorakopoulos 1987 (J. Phys. B: At. Mol. Phys. 20 2339)
Belyaev 2015 (PHYSICAL REVIEW A 91, 062709)
end ------------------------------------------------------
    6
   15.00  633    4   5000.00  10000.00  15000.00  20000.00
 1049.3600   -8.688999   -5.727200   -4.719799   -4.335400
 1050.1670   -8.601000   -5.667700   -4.669500   -4.288300
 1050.9750   -8.513000   -5.608101   -4.619301   -4.241100
 1051.7850   -8.424000   -5.548300   -4.568901   -4.193699
 1052.5959   -8.334999   -5.488499   -4.518400   -4.146400
 1053.4080   -8.247000   -5.428699   -4.467899   -4.098900
 1054.2209   -8.158001   -5.368700   -4.417301   -4.051399
 1055.0360   -8.069000   -5.308601   -4.366600   -4.003799
 1055.8521   -7.979000   -5.248400   -4.315800   -3.956200
 1056.6689   -7.889999   -5.188200   -4.264999   -3.908400
 1057.4871   -7.800999   -5.127800   -4.214100   -3.860600
 1058.3070   -7.711000   -5.067400   -4.163099   -3.812700
 1059.1281   -7.621000   -5.006800   -4.112000   -3.764801
 1059.9500   -7.531000   -4.946199   -4.060900   -3.716801
 1060.7740   -7.441000   -4.885399   -4.009600   -3.668600
 1061.5980   -7.351000   -4.824699   -3.958300   -3.620501
 1062.4250   -7.261000   -4.763700   -3.906900   -3.572201
 1063.2520   -7.170000   -4.702700   -3.855400   -3.523899
 1064.0811   -7.080000   -4.641500   -3.803801   -3.475399
 1064.9100   -6.989101   -4.580400   -3.752201   -3.427000
 1065.7419   -6.898100   -4.519100   -3.700500   -3.378399
 1066.5740   -6.807100   -4.457699   -3.648701   -3.329800
 1067.4080   -6.716000   -4.396200   -3.596800   -3.281099
 1068.2430   -6.624699   -4.334600   -3.544899   -3.232300
 1069.0800   -6.533199   -4.272900   -3.492800   -3.183399
 1069.9170   -6.441700   -4.211100   -3.440701   -3.134501
 1070.7570   -6.349800   -4.149200   -3.388401   -3.085400
 1071.5970   -6.257999   -4.087200   -3.336201   -3.036400
 1072.4390   -6.165901   -4.025200   -3.283800   -2.987200
 1073.2820   -6.073799   -3.962999   -3.231300   -2.937901
 1074.1260   -5.981499   -3.900700   -3.178801   -2.888599
 1074.9720   -5.889000   -3.838301   -3.126200   -2.839199
 1075.8190   -5.796400   -3.775900   -3.073500   -2.789700
 1076.6670   -5.703701   -3.713301   -3.020700   -2.740200
 1077.5170   -5.610800   -3.650700   -2.967800   -2.690500
 1078.3680   -5.517700   -3.587900   -2.914900   -2.640800
 1079.2200   -5.424599   -3.525101   -2.861900   -2.591000
 1080.0740   -5.331200   -3.462101   -2.808800   -2.541100
 1080.9290   -5.237801   -3.399000   -2.755600   -2.491199
 1081.7860   -5.144100   -3.335800   -2.702200   -2.441101
 1082.6429   -5.050400   -3.272600   -2.648899   -2.391100
 1083.5031   -4.956299   -3.209200   -2.595400   -2.340799
 1084.3630   -4.862301   -3.145800   -2.541901   -2.290600
 1085.2250   -4.768101   -3.082199   -2.488300   -2.240200
 1086.0880   -4.673700   -3.018600   -2.434601   -2.189800
 1086.9530   -4.579201   -2.954800   -2.380699   -2.139299
 1087.8190   -4.484501   -2.890900   -2.326900   -2.088699
 1088.6860   -4.389700   -2.827000   -2.272900   -2.038000
 1089.5551   -4.294701   -2.762899   -2.218800   -1.987301
 1090.4250   -4.199600   -2.698700   -2.164700   -1.936399
 1091.2970   -4.104300   -2.634399   -2.110500   -1.885500
 1092.1700   -4.008801   -2.570000   -2.056099   -1.834499
