Lyman beta broadened by H+ (protons)
Potentials and dipol moments from Santos & Kepler 2012
Calculated by Detlev Koester, May 1, 2018
----------------------------------------------------------------------
    6    
     15.00  578    5   6000.00  10000.00  14000.00  18000.00  22000.00
  790.0330    1.478800    1.427999    1.406500    1.405001    1.407101
  792.5090    1.494200    1.446501    1.441900    1.447901    1.456800
  794.5850    1.509800    1.474600    1.481100    1.492701    1.506300
  796.5780    1.530800    1.513201    1.524300    1.540199    1.556200
  798.5820    1.554100    1.544701    1.569500    1.589399    1.606100
  800.7830    1.581200    1.589300    1.614901    1.638100    1.655399
  803.6580    1.605700    1.623400    1.655201    1.683300    1.705101
  809.3270    1.655701    1.659100    1.683701    1.714701    1.743900
  813.0870    1.690901    1.709000    1.721399    1.736500    1.757099
  816.3440    1.712799    1.745001    1.771099    1.782499    1.790400
  819.7750    1.754601    1.759600    1.804399    1.831501    1.840401
  823.8310    1.789200    1.809500    1.819000    1.853199    1.881701
  827.8770    1.838699    1.857399    1.866100    1.868200    1.890499
  831.7610    1.875299    1.884399    1.915600    1.917601    1.913000
  834.9650    1.903299    1.934099    1.940001    1.964001    1.961800
  838.2460    1.942699    1.972000    1.977699    1.994400    2.011610
  841.1380    1.965200    1.994801    2.027470    2.021770    2.040090
  844.4160    2.015150    2.039060    2.062660    2.070300    2.068630
  848.7730    2.051690    2.077480    2.088210    2.115910    2.118460
  852.7480    2.101640    2.112240    2.132320    2.130560    2.154790
  857.0310    2.142010    2.162150    2.164260    2.172310    2.170380
  861.6280    2.184350    2.201940    2.212910    2.221730    2.220320
  865.6160    2.234060    2.244400    2.249220    2.244330    2.263260
  869.8070    2.278410    2.283070    2.286050    2.293870    2.285240
  873.9830    2.315070    2.324530    2.336020    2.331870    2.328690
  877.9160    2.365020    2.366960    2.361460    2.369220    2.378139
  881.7720    2.398790    2.406540    2.410930    2.411370    2.406340
  886.4090    2.447810    2.455390    2.449340    2.449570    2.455610
  890.4560    2.495310    2.489280    2.497400    2.499470    2.497740
  894.3640    2.536480    2.538790    2.535850    2.532530    2.532580
  898.7790    2.582440    2.578980    2.580470    2.582420    2.582460
  902.6420    2.624230    2.628640    2.624480    2.624320    2.622590
  906.9590    2.674210    2.667590    2.669800    2.666180    2.667470
  910.7700    2.717980    2.714610    2.712850    2.715530    2.714180
  915.1660    2.765710    2.764080    2.762310    2.756500    2.757840
  918.7990    2.805480    2.803730    2.803240    2.806410    2.803920
  922.8360    2.854380    2.853640    2.849480    2.846450    2.847390
  926.6560    2.901229    2.894630    2.895780    2.896020    2.894500
  930.5090    2.946408    2.944423    2.942202    2.940526    2.941024
  934.5210    2.993930    2.992960    2.990587    2.990219    2.988858
  938.3110    3.040602    3.037904    3.038978    3.038660    3.038819
  941.8710    3.088065    3.087533    3.084076    3.083180    3.082498
  945.4580    3.136690    3.133120    3.133320    3.132420    3.131620
  949.1380    3.185970    3.182870    3.180640    3.179840    3.181010
  952.4490    3.230550    3.229500    3.229270    3.229530    3.226860
  955.7830    3.278250    3.275750    3.275750    3.273760    3.276160
  958.8710    3.325290    3.324940    3.322260    3.323600    3.320810
  962.0460    3.374270    3.371160    3.371160    3.368700    3.370530
  964.9020    3.418400    3.417220    3.416620    3.417500    3.416860
  967.8430    3.466810    3.467100    3.465260    3.464580    3.463640
  970.5260    3.514140    3.511680    3.512310    3.511340    3.512640
  973.1540    3.561160    3.560740    3.559020    3.559720    3.558120
  975.7280    3.609020    3.607120    3.607800    3.606570    3.606920
  978.1040    3.656740    3.656160    3.654740    3.654670    3.654980
  980.4920    3.704850    3.703360    3.703490    3.703700    3.702770
  982.6800    3.751540    3.752450    3.751950    3.750950    3.750680
  984.7360    3.800490    3.798010    3.797640    3.798000    3.798930
  986.7280    3.846390    3.846710    3.846730    3.846200    3.845320
  988.6570    3.895330    3.894990    3.894150    3.893720    3.893980
  990.4500    3.944250    3.943170    3.942970    3.942680    3.943380
  992.1780    3.991730    3.991550    3.991590    3.991810    3.991160
  993.7670    4.039700    4.038900    4.038600    4.037600    4.037900
  995.2880    4.087300    4.087400    4.086900    4.087000    4.087100
  996.7410    4.135800    4.135000    4.135201    4.136300    4.135600
  998.1250    4.184400    4.184900    4.184100    4.183400    4.183800
  999.4410    4.233800    4.233400    4.233000    4.232800    4.233400
 1000.6130    4.279700    4.279300    4.279900    4.280800    4.279900
 1001.7140    4.325800    4.326100    4.326100    4.325700    4.325800
 1002.8170    4.374400    4.373800    4.373700    4.373500    4.374300
 1003.8500    4.421800    4.421900    4.421800    4.422100    4.422000
 1004.8100    4.469000    4.469000    4.468900    4.469100    4.468700
 1005.7720    4.517600    4.517500    4.518100    4.518100    4.517900
 1006.6620    4.565701    4.565600    4.565001    4.565100    4.565600
 1007.4790    4.611400    4.611200    4.611200    4.611000    4.611600
 1008.2980    4.659200    4.659000    4.659200    4.659000    4.658700
 1009.0430    4.704300    4.704400    4.704300    4.704000    4.703700
 1009.7890    4.751900    4.751100    4.750800    4.751800    4.751000
 1010.5360    4.800700    4.800700    4.800800    4.800200    4.800400
 1011.2100    4.846600    4.846900    4.846500    4.846300    4.846800
 1011.8850    4.895200    4.894800    4.894600    4.894400    4.894400
 1012.5600    4.944500    4.944201    4.944400    4.944000    4.943800
 1013.1610    4.991000    4.990800    4.990600    4.991000    4.990300
 1013.7630    5.039500    5.039500    5.039300    5.039400    5.039100
 1014.2900    5.083000    5.083000    5.082900    5.082500    5.083100
 1014.8180    5.129000    5.128901    5.128600    5.128201    5.128700
 1015.3460    5.176500    5.176400    5.176800    5.176701    5.176200
 1015.8750    5.226500    5.226300    5.226300    5.226600    5.226000
 1016.3290    5.271100    5.271300    5.270400    5.270600    5.270500
 1016.7830    5.317400    5.317400    5.317400    5.317101    5.316999
